id      effectiveTime   active  moduleId        sourceId        destinationId   relationshipGroup       typeId  characteristicTypeId    modifierId
79734024	20020131	1	900000000000207008	258461003	258442002	0	116680003	900000000000011006	900000000000451002
79734024	20110731	0	900000000000207008	258461003	258442002	0	116680003	900000000000011006	900000000000451002
79735020	20020131	1	900000000000207008	258461003	309049000	0	116680003	900000000000011006	900000000000451002
79735020	20080731	0	900000000000207008	258461003	309049000	0	116680003	900000000000011006	900000000000451002
79736021	20020131	1	900000000000207008	258462005	309199003	0	116680003	900000000000011006	900000000000451002
79737028	20020131	1	900000000000207008	258463000	309199003	0	116680003	900000000000011006	900000000000451002
79738022	20020131	1	900000000000207008	258465007	309128003	0	116680003	900000000000011006	900000000000451002
79738022	20080731	0	900000000000207008	258465007	309128003	0	116680003	900000000000011006	900000000000451002
79739025	20020131	1	900000000000207008	258466008	309165001	0	116680003	900000000000011006	900000000000451002
79739025	20170731	0	900000000000207008	258466008	309165001	0	116680003	900000000000011006	900000000000451002
79740028	20020131	1	900000000000207008	258466008	258442002	0	116680003	900000000000011006	900000000000451002
79740028	20040731	0	900000000000207008	258466008	258442002	0	116680003	900000000000011006	900000000000451002
79741029	20020131	1	900000000000207008	258467004	122878005	0	116680003	900000000000011006	900000000000451002
79741029	20040731	0	900000000000207008	258467004	122878005	0	116680003	900000000000011006	900000000000451002
79742020	20020131	1	900000000000207008	258468009	258442002	0	116680003	900000000000011006	900000000000451002
79742020	20080731	0	900000000000207008	258468009	258442002	0	116680003	900000000000011006	900000000000451002
79744021	20020131	1	900000000000207008	258469001	122878005	0	116680003	900000000000011006	900000000000451002
79744021	20040731	0	900000000000207008	258469001	122878005	0	116680003	900000000000011006	900000000000451002
79745022	20020131	1	900000000000207008	258470000	258442002	0	116680003	900000000000011006	900000000000451002
79745022	20040731	0	900000000000207008	258470000	258442002	0	116680003	900000000000011006	900000000000451002
79745022	20080731	1	900000000000207008	258470000	258442002	0	116680003	900000000000011006	900000000000451002
79745022	20110131	0	900000000000207008	258470000	258442002	0	116680003	900000000000011006	900000000000451002
79746023	20020131	1	900000000000207008	258470000	119386002	0	116680003	900000000000011006	900000000000451002
79746023	20040731	0	900000000000207008	258470000	119386002	0	116680003	900000000000011006	900000000000451002
79746023	20080731	1	900000000000207008	258470000	119386002	0	116680003	900000000000011006	900000000000451002
79747025	20020131	1	900000000000207008	258471001	258470000	0	116680003	900000000000011006	900000000000451002
79748024	20020131	1	900000000000207008	258472008	309268005	0	116680003	900000000000011006	900000000000451002
79749027	20020131	1	900000000000207008	258474009	122878005	0	116680003	900000000000011006	900000000000451002
79749027	20040731	0	900000000000207008	258474009	122878005	0	116680003	900000000000011006	900000000000451002
79750027	20020131	1	900000000000207008	258475005	122878005	0	116680003	900000000000011006	900000000000451002
79750027	20040731	0	900000000000207008	258475005	122878005	0	116680003	900000000000011006	900000000000451002
79752024	20020131	1	900000000000207008	258476006	309128003	0	116680003	900000000000011006	900000000000451002
79755021	20020131	1	900000000000207008	258479004	258442002	0	116680003	900000000000011006	900000000000451002
